X,Y,RECORD,LOCATION___GEOID,TOTAL_COLLISIONS,CYCLIST_COLLISIONS,PEDESTRIAN_COLLISIONS,XCOORD,YCOORD,LONGITUDE,LATITUDE,ObjectId
-75.75544887,45.39227615,4109,MADISON AVE btwn WINSTON AVE & CHURCHILL AVE N (__3ZA0JQ),2,0,0,363097.6896,5028307.05,-75.75544887,45.39227615,4274
-75.54417473,45.46991155,4806,REGIONAL ROAD 174 btwn OR174 IC105 RAMP26 & OR174 IC105 RAMP63 (__3ZA2XB),3,0,0,379537.7061,5037109.354,-75.54417473,45.46991155,4275
-75.66315012,45.43115495,4209,MCARTHUR AVE btwn VANIER PKWY & ENFIELD AVE (__3ZA3WV),2,0,0,370279.6493,5032698.603,-75.66315012,45.43115495,4276
-75.67557878,45.43298593,4908,RIDEAU ST btwn CHARLOTTE ST & WURTEMBURG ST (__3ZA3XQ),3,1,0,369305.0789,5032892.034,-75.67557878,45.43298593,4277
-75.93731249,45.3580261,4508,OLD CARP RD btwn HALTON TER & MARCH RD (__3ZACV8),2,0,0,348884.541,5024385.259,-75.93731249,45.3580261,4278
-75.50941977,45.45629888,4408,MORNINGVIEW ST btwn DELORME AVE & DES EPINETTES AVE (__3ZAZZI),1,0,0,382273.8997,5035629.495,-75.50941977,45.45629888,4279
-75.72367195,45.33403173,4310,MERIVALE RD btwn WEST HUNT CLUB RD & JAMIE AVE (__3ZA3JU),2,0,0,365648.2019,5021857.996,-75.72367195,45.33403173,4280
-75.65587766,45.36573743,4023,LEDBURY AVE btwn BANFF AVE & END (__3ZA0HJ),1,0,0,370924.9489,5025434.812,-75.65587766,45.36573743,4281
-75.67513767,45.40411497,4110,MAIN ST btwn BOWER ST & MASON TER (__3ZBOEB),2,0,0,369372.4935,5029683.995,-75.67513767,45.40411497,4282
-75.54795365,45.46814003,4807,REGIONAL ROAD 174 btwn OR174 IC105 RAMP51 & OR174 IC105 RAMP35 (__3ZA2XC),5,0,0,379244.558,5036908.978,-75.54795365,45.46814003,4283
-75.83456009,45.19085721,4210,MCBEAN ST btwn MARTIN ST & STRACHAN ST (__3ZA42W),1,0,0,357088.1146,5005869.845,-75.83456009,45.19085721,4284
-75.67705959,45.43238444,4909,RIDEAU ST btwn COBOURG ST & CHARLOTTE ST (__3ZA3XJ),1,1,0,369189.9,5032824.004,-75.67705959,45.43238444,4285
-75.96752929,45.34424308,4509,OLD CARP RD btwn HUNTMAR DR & SECOND LINE RD (__3ZACVV),2,0,0,346527.2918,5022837.488,-75.96752929,45.34424308,4286
-75.6913007,45.39899324,4409,MORRIS ST btwn FIFTH AVE & HOLMWOOD AVE (__3ZA9MR),1,0,0,368112.9291,5029101.982,-75.6913007,45.39899324,4287
-75.73639636,45.35574886,4311,MERIVALE RD btwn WITHROW AVE & RITA AVE (__3ZBOCB),3,0,0,364627.9879,5024261.829,-75.73639636,45.35574886,4288
-75.67367377,45.4145209,4024,LEES AVE btwn CHESTNUT ST & HWY417 IC118 RAMP45 (__3ZAZD2),2,0,0,369475.2142,5030841.567,-75.67367377,45.4145209,4289
-75.67995897,45.41243224,4111,MAIN ST btwn HAWTHORNE AVE & GRAHAM AVE (__3ZA3QM),1,0,0,368985.6485,5030604.423,-75.67995897,45.41243224,4290
-75.53433114,45.47369678,4808,REGIONAL ROAD 174 btwn OR174 IC105 RAMP63 & OR174 IC102 RAMP36 (__3ZA27F),2,0,0,380302.3385,5037539.208,-75.53433114,45.47369678,4291
-75.82382108,45.18239832,4211,MCBEAN ST btwn OTTAWA ST & RICHLAND DR (__3ZA4ZM),1,0,0,357939.8217,5004936.866,-75.82382108,45.18239832,4292
-75.6866615,45.42838385,4910,RIDEAU ST btwn CUMBERLAND ST & KING EDWARD AVE (__3ZBOFX),2,0,1,368443.1085,5032371.779,-75.6866615,45.42838385,4293
-76.00490004,45.34063851,4510,OLD CARP RD btwn MARCH RD & LADY LOCHEAD LANE (__4TY8OU),1,0,0,343601.1797,5022418.241,-76.00490004,45.34063851,4294
-75.79184058,45.34596907,4410,MORRISON DR btwn ASHLEY ST & DRAPER AVE (__3ZABJI),1,0,0,360293.5184,5023135.328,-75.79184058,45.34596907,4295
-75.7360213,45.35509675,4312,MERIVALE RD btwn WITHROW AVE & ROSSLAND AVE (__3ZA4H5),5,0,0,364658.0615,5024189.641,-75.7360213,45.35509675,4296
-75.72542748,45.33707651,4313,MERIVALE RD btwn WOODFIELD DR & 170 N OF WEST HUNT CLUB RD/COSTCO SC (__3ZA33DA),3,0,0,365507.3504,5022195.029,-75.72542748,45.33707651,4297
-75.73312417,45.38141098,4314,MERIVALE RD btwn WOODWARD AVE & LAPERRIERE AVE (__3ZA3AL),1,0,0,364857.1981,5027116.039,-75.73312417,45.38141098,4298
-75.48677931,45.47372924,4315,MERKLEY DR btwn APOLLO WAY E & WILKIE DR (__3ZA6BB),1,0,0,384020.2016,5037588.593,-75.48677931,45.47372924,4299
-75.6821417,45.04964314,4316,MERLYN WILSON RD btwn BART'S LANE & END (__3ZAZBR),1,0,0,369223.3861,4990287.706,-75.6821417,45.04964314,4300
-75.7696044,45.26474578,4317,MERNER AVE btwn ARMADALE CRES & TIBER GT (__3ZA1W9),1,0,0,362117.8103,5014124.827,-75.7696044,45.26474578,4301
-75.69431714,45.41927124,4318,METCALFE ST btwn GLOUCESTER ST & NEPEAN ST (__3ZA34F),1,0,1,367854.2049,5031353.076,-75.69431714,45.41927124,4302
-75.69547372,45.4206067,4319,METCALFE ST btwn SLATER ST & LAURIER AVE W (__3ZBOEQ),3,0,1,367762.2045,5031500.578,-75.69547372,45.4206067,4303
-75.69209222,45.41669541,4320,METCALFE ST btwn SOMERSET ST W & MACLAREN ST (__3ZA34W),1,0,0,368031.206,5031068.573,-75.69209222,45.41669541,4304
-75.6976801,45.42315984,4321,METCALFE ST btwn WELLINGTON ST & SPARKS ST (__3ZA352),1,0,0,367586.7036,5031782.581,-75.6976801,45.42315984,4305
-75.87689437,45.28402892,4322,MICHAEL COWPLAND DR btwn DIDSBURY RD & TERENCE MATTHEWS CRES (__3ZABGE),1,0,0,353681.6726,5016197.036,-75.87689437,45.28402892,4306
-75.62807918,45.41468352,4323,MICHAEL ST btwn KENASTON ST & BELFAST RD (__3ZA794),1,0,0,373043.6291,5030897.308,-75.62807918,45.41468352,4307
-75.80190538,45.35442839,4324,MICHELE DR btwn ROSEVIEW AVE & PENNY DR (__3ZABUY),1,0,1,359496.6621,5024068.506,-75.80190538,45.35442839,4308
-75.6840312,45.22600747,4325,MILL ST btwn MANOTICK MAIN ST & DICKINSON ST (__3ZA9AL),1,0,0,368876.7045,5009884.395,-75.6840312,45.22600747,4309
-75.71649668,45.36352439,4326,MILLBROOK CRES btwn GREENWICH AVE & DEER PARK RD (__3ZAAOW),1,0,0,366178.7096,5025140.882,-75.71649668,45.36352439,4310
-75.65176592,45.43093411,4327,MILLCRAFT CRES btwn IRWIN MILLER ST & IRWIN MILLER ST (__3ZA7AS),1,0,0,371170.6689,5032683.394,-75.65176592,45.43093411,4311
-75.70176068,45.28399076,4328,MILLCREEK CRT btwn TRADEWINDS DR & END (__4O47VY),1,0,0,367420.6754,5016313.897,-75.70176068,45.28399076,4312
-75.4486035,45.46629656,4329,MILLENNIUM BLVD btwn TRIM RD & END (__4V7SWX),1,0,0,387015.8368,5036800.946,-75.4486035,45.46629656,4313
-75.65101826,45.34943271,4330,MILLSTREAM WAY btwn CROSSCUT TER & PALINGS PRIV (__5I7L7U),1,0,0,371324.7174,5023626.912,-75.65101826,45.34943271,4314
-75.68149815,45.2278872,4331,MILLVIEW ST btwn ARTHUR CRES & END (__3ZA99R),1,0,0,369073.5022,5010095.294,-75.68149815,45.2278872,4315
-75.53469826,45.4783801,4332,MILLWOOD CRT btwn JEANNE D'ARC BLVD N & END (__3ZA6AB),1,0,0,380267.3825,5038059.318,-75.53469826,45.4783801,4316
-75.44404694,45.41758303,4333,MILTON RD btwn CANARY ST & SMITH RD (__3ZA3M8),2,0,0,387443.2433,5031392.13,-75.44404694,45.41758303,4317
-75.44597773,45.42096058,4334,MILTON RD btwn NAVAN RD & CANARY ST (__3ZA3M9),1,0,0,387287.2129,5031765.491,-75.44597773,45.42096058,4318
-75.42222458,45.37562414,4335,MILTON RD btwn PERRAULT RD & RUSSELL RD (__3ZBOGV),2,0,0,389213.6049,5026751.969,-75.42222458,45.37562414,4319
-75.43554074,45.40159788,4336,MILTON RD btwn SMITH RD & PERRAULT RD (__3ZA3M7),1,0,0,388132.4775,5029624.501,-75.43554074,45.40159788,4320
-75.92008498,45.28736456,4337,MISTRAL WAY btwn SONESTA CIRC & HUNTMAR DR (__67PTPB),1,0,0,350290.7713,5016542.435,-75.92008498,45.28736456,4321
-75.4858172,45.31495698,4338,MITCH OWENS RD btwn 9TH LINE RD & FARMERS WAY (__3ZA20T),1,0,0,384317.8034,5019945.473,-75.4858172,45.31495698,4322
-75.5893637,45.27153587,4339,MITCH OWENS RD btwn ALBION RD & TRANQUIL GT (__3ZA3TT),2,0,0,376253.6751,5015023.281,-75.5893637,45.27153587,4323
-75.4968441,45.31044278,4340,MITCH OWENS RD btwn ANDERSON RD & 9TH LINE RD (__3ZA20S),2,0,0,383459.4766,5019433.002,-75.4968441,45.31044278,4324
-75.44200362,45.33272185,4341,MITCH OWENS RD btwn BLACKCREEK RD & BOUNDARY RD (__3ZA3X7),3,0,0,387727.1131,5021963.797,-75.44200362,45.33272185,4325
-75.54006861,45.29248468,4342,MITCH OWENS RD btwn DAWN TARA DR & JOHN QUINN RD (__3ZBOGJ),1,0,0,380093.927,5017396.101,-75.54006861,45.29248468,4326
-75.63014724,45.2535562,4343,MITCH OWENS RD btwn DOWNEY RD & MANOTICK STATION RD (__3ZA3TK),5,0,0,373075.1179,5012989.949,-75.63014724,45.2535562,4327
-75.6052631,45.26462355,4344,MITCH OWENS RD btwn EMERALD LINKS DR & STAGECOACH RD (__3ZA1DE),1,0,0,375014.6407,5014241.178,-75.6052631,45.26462355,4328
-75.47479551,45.31943851,4345,MITCH OWENS RD btwn FARMERS WAY & YORKS CORNERS RD (__3ZA20U),1,0,0,385175.63,5020454.426,-75.47479551,45.31943851,4329
-75.53012068,45.29666013,4346,MITCH OWENS RD btwn JOHN QUINN RD & RAMSAYVILLE RD (__3ZA2CO),1,0,0,380868.6262,5017869.443,-75.53012068,45.29666013,4330
-75.57517332,45.27766102,4347,MITCH OWENS RD btwn OLD PRESCOTT RD & TURN LANE (__3ZA2CQ),1,0,0,377359.3249,5015716.616,-75.57517332,45.27766102,4331
-75.51874972,45.30139057,4348,MITCH OWENS RD btwn RAMSAYVILLE RD & 8TH LINE RD (__3ZA1DD),2,0,0,381754.0618,5018405.913,-75.51874972,45.30139057,4332
-75.67305878,45.2351321,4349,MITCH OWENS RD btwn RIVER RD & SPRATT RD (__3ZA38F),8,0,0,369727.9594,5010907.141,-75.67305878,45.2351321,4333
-75.65912688,45.24105095,4350,MITCH OWENS RD btwn SPRATT RD & LIMEBANK RD (__3ZA3H3),3,0,0,370814.979,5011576.179,-75.65912688,45.24105095,4334
-75.59918542,45.26726822,4351,MITCH OWENS RD btwn STAGECOACH RD & TEENA COLLEEN PRIV (__3ZA3TQ),1,0,0,375488.305,5014540.379,-75.59918542,45.26726822,4335
-75.56251555,45.2830871,4352,MITCH OWENS RD btwn TURN LANE & SALE BARN RD (__3ZA2CS),3,0,0,378345.4063,5016331.062,-75.56251555,45.2830871,4336
-75.45380286,45.4768247,4353,MONDAVI ST btwn HALLENDALE ST & VALIN ST (__4BPEST),1,0,0,386594.0324,5037965.629,-75.45380286,45.4768247,4337
-75.68656774,45.39830177,4354,MONK ST btwn ERNIE BRADY LANE & OAKLAND AVE (__3ZAZCM),1,0,0,368484.2476,5029028.874,-75.68656774,45.39830177,4338
-75.47637417,45.48282826,4355,MONTCREST DR btwn BEAUREGARD CRES & WATTERS RD (__3ZA5TT),1,0,0,384820.8605,5038610.075,-75.47637417,45.48282826,4339
-75.79423922,45.33710717,4356,MONTEREY DR btwn COSTELLO AVE & ABINGDON DR (__3ZAAF9),1,0,0,360114.1832,5022148.88,-75.79423922,45.33710717,4340
-75.65480853,45.43982653,4357,MONTFORT ST btwn ALFRED ST & CANTIN ST (__3ZBOWO),1,0,0,370922.211,5033669.093,-75.65480853,45.43982653,4341
-75.45440556,45.45951567,4358,MONTMERE AVE btwn PLAINHILL DR & Continuation of MONTMERE AVE (__5UW3C2),1,0,0,386571.9388,5036041.471,-75.45440556,45.45951567,4342
-75.65407229,45.4387346,4359,MONTREAL RD btwn ALFRED ST & CANTIN ST (__3ZA3MH),3,0,1,370981.0864,5033548.353,-75.65407229,45.4387346,4343
-75.63861192,45.4438208,4360,MONTREAL RD btwn AVIATION PKWY & DEN HAAG DR (1) (__3ZA2CGA),5,0,0,372184.57,5034126.419,-75.63861192,45.4438208,4344
-75.63707037,45.44431758,4361,MONTREAL RD btwn AVIATION PKWY & DEN HAAG DR/LANG'S RD (__3ZA2CGB),3,0,0,372304.57,5034182.919,-75.63707037,45.44431758,4345
-75.66036292,45.43656112,4362,MONTREAL RD btwn BEGIN ST & PARK ST (__3ZA3L5),1,0,0,370491.462,5033301.659,-75.66036292,45.43656112,4346
-75.59632592,45.44640082,4363,MONTREAL RD btwn BETHAMY LANE & OGILVIE RD (__3ZA2DX),4,0,0,375489.289,5034449.445,-75.59632592,45.44640082,4347
-75.61373497,45.44633585,4364,MONTREAL RD btwn BLAIR RD & CLOVELLY RD (__3ZA2D1),2,0,0,374127.5582,5034427.065,-75.61373497,45.44633585,4348
-75.62985712,45.44650058,4365,MONTREAL RD btwn BRUNEL ST & FOXVIEW PL (__3ZAZFU),1,0,0,372866.2164,5034431.595,-75.62985712,45.44650058,4349
-75.62055456,45.44687651,4366,MONTREAL RD btwn BURMA RD & MONTREAL RD (__3ZA2D6),2,0,0,373593.4437,5034481.29,-75.62055456,45.44687651,4350
-75.63275193,45.44574731,4367,MONTREAL RD btwn CARSON'S RD/CODD'S RD & DEN HAAG DR/LANG'S RD (__3ZA2DU),4,0,0,372640.6749,5034345.439,-75.63275193,45.44574731,4351
-75.64268918,45.44247176,4368,MONTREAL RD btwn CENTER ST & BRITTANY DR (__3ZA3A1),1,0,0,371867.214,5033973.093,-75.64268918,45.44247176,4352
-75.60575289,45.44546882,4369,MONTREAL RD btwn CHIMNEY HILL WAY & ELMSMERE RD (__3ZA121),2,0,0,374753.0231,5034337.626,-75.60575289,45.44546882,4353
-75.66303346,45.43553627,4370,MONTREAL RD btwn CODY AVE & OLMSTEAD ST (__3ZA3LX),1,1,0,370283.7101,5033185.589,-75.66303346,45.43553627,4354
-75.64065294,45.44314035,4371,MONTREAL RD btwn CUMMINGS AVE & THOMSON ST (__3ZBN9W),2,0,0,372025.714,5034049.093,-75.64065294,45.44314035,4355
-75.66477549,45.43484713,4372,MONTREAL RD btwn DUROCHER ST & SAVARD AVE (__3ZA3LQ),1,1,0,370148.2101,5033107.589,-75.66477549,45.43484713,4356
-75.6493118,45.44029455,4373,"MONTREAL RD btwn EGLISE, RUE DE L & ST. LAURENT BLVD (__3ZA3ML)",6,0,1,371351.6883,5033725.638,-75.6493118,45.44029455,4357
-75.60098077,45.4451049,4374,MONTREAL RD btwn ELMSMERE RD & BETHAMY LANE (__3ZA2DV),3,0,0,375126.777,5034301.348,-75.60098077,45.4451049,4358
-75.60964766,45.44598033,4375,MONTREAL RD btwn ELWOOD ST & BECKENHAM LANE (__3ZA2DY),1,0,0,374447.723,5034391.089,-75.60964766,45.44598033,4359
-75.62891408,45.44672285,4376,MONTREAL RD btwn FOXVIEW PL & HOCHELAGA ST (__3ZA2D4),1,0,0,372939.717,5034457.095,-75.62891408,45.44672285,4360
-75.59076946,45.44885397,4377,MONTREAL RD btwn GATESTONE PRIV & SINCLAIR ST (__3ZA2D9),1,0,0,375920.8555,5034726.962,-75.59076946,45.44885397,4361
-75.65530002,45.43833591,4378,MONTREAL RD btwn GRANVILLE ST & ALFRED ST (__3ZA3LG),1,0,0,370885.5006,5033503.037,-75.65530002,45.43833591,4362
-75.66343835,45.43538176,4379,MONTREAL RD btwn HANNAH ST & CODY AVE (__3ZA3LW),1,0,1,370252.2101,5033168.089,-75.66343835,45.43538176,4363
-75.62693274,45.44718756,4380,MONTREAL RD btwn HOCHELAGA ST & BURMA RD (__3ZA2D5),1,0,0,373094.144,5034510.42,-75.62693274,45.44718756,4364
-75.592934,45.44790947,4381,MONTREAL RD btwn LAPORTE ST & MISS OTTAWA ST (__3ZA2D8),1,0,0,375752.7271,5034620.087,-75.592934,45.44790947,4365
-75.6681556,45.43353002,4382,MONTREAL RD btwn MONTGOMERY ST & PALACE ST (__3ZA3KD),3,0,0,369885.2641,5032958.479,-75.6681556,45.43353002,4366
-75.64373372,45.4421278,4383,MONTREAL RD btwn MONTREAL SQUARE SC & CENTER ST (__3ZA3AWB),1,0,0,371785.9074,5033933.998,-75.64373372,45.4421278,4367
-75.66951672,45.43301946,4384,MONTREAL RD btwn NORTH RIVER RD & MONTGOMERY ST (__3ZA3XR),2,0,0,369779.3526,5032900.64,-75.66951672,45.43301946,4368
-75.59385458,45.44750284,4385,MONTREAL RD btwn OGILVIE RD & LAPORTE ST (__3ZA2D7),1,0,0,375681.2271,5034574.087,-75.59385458,45.44750284,4369
-75.66199636,45.43593481,4386,MONTREAL RD btwn OLMSTEAD ST & Continuation of MONTREAL RD (__3ZA3L2),4,0,0,370364.3906,5033230.724,-75.66199636,45.43593481,4370
-75.58668155,45.45044505,4387,MONTREAL RD btwn OR174 IC109 RAMP56 & OR174 IC109 RAMP66 (__3ZA2DH),1,0,0,376238.606,5034907.402,-75.58668155,45.45044505,4371
-75.58411268,45.45124625,4388,MONTREAL RD btwn OR174 IC109 RAMP65 & ST. JOSEPH BLVD (__3ZA25O),1,0,0,376438.5254,5034998.724,-75.58411268,45.45124625,4372
-75.66661644,45.4341351,4389,MONTREAL RD btwn PALACE ST & VANIER PKWY (__3ZA3LL),4,0,0,370004.9938,5033026.968,-75.66661644,45.4341351,4373
-75.66440269,45.43499288,4390,MONTREAL RD btwn SAVARD AVE & EMOND ST (__3ZA3LR),1,0,0,370177.2101,5033124.089,-75.66440269,45.43499288,4374
-75.58912604,45.44956002,4391,MONTREAL RD btwn SINCLAIR ST & SHEFFORD RD (__3ZA2D0),1,0,0,376048.5156,5034806.879,-75.58912604,45.44956002,4375
-75.64579267,45.44144351,4392,MONTREAL RD btwn ST. LAURENT BLVD & HILLSIDE DR (__3ZA1MC),6,0,0,371625.6425,5033856.24,-75.64579267,45.44144351,4376
-75.6573012,45.43767178,4393,MONTREAL RD btwn STE. ANNE ST & MONA AVE (__3ZA3LD),1,0,0,370729.711,5033427.591,-75.6573012,45.43767178,4377
-75.66534859,45.43462837,4394,MONTREAL RD btwn VANIER PKWY & DUROCHER ST (__3ZA3LN),1,0,0,370103.623,5033082.812,-75.66534859,45.43462837,4378
-76.07262272,45.47824921,4395,MONTY DR btwn Continuation of MONTY DR & SHANMARIE LANE (__4BB93D),1,0,0,338212.4936,5037680.337,-76.07262272,45.47824921,4379
-75.8337951,45.32294262,4396,MOODIE DR btwn 200 N OF ROBERTSON RD & ROBERTSON RD (__3ZA414B),3,0,0,357026.9989,5020548.414,-75.8337951,45.32294262,4380
-75.84268001,45.34430055,4397,MOODIE DR btwn 325 N OF CORKSTOWN RD/NORTEL S ENTRANCE & CORKSTOWN RD (__3ZA4Z7D),1,0,0,356311.1016,5022916.138,-75.84268001,45.34430055,4381
-75.80380861,45.27110154,4398,MOODIE DR btwn ALTI PL & FALLOWFIELD RD (__3ZAZXM),1,0,0,359427.5383,5014807.376,-75.80380861,45.27110154,4382
-75.84103438,45.33709579,4399,MOODIE DR btwn HWY417 IC134 RAMP35 & HWY417 IC134 RAMP52 (__3ZA1QL),1,0,0,356446.6125,5022116.547,-75.84103438,45.33709579,4383
-75.83853819,45.33134539,4400,MOODIE DR btwn HWY417 IC134 RAMP53 & TIMM DR (__3ZA4ZX),3,0,0,356647.4991,5021479.124,-75.83853819,45.33134539,4384
-75.67179702,45.41529921,4025,LEES AVE btwn HWY417 IC118 RAMP45 & TRANSIT (__3ZA3CM),5,0,0,369621.2132,5030929.57,-75.67179702,45.41529921,4385
-75.67701549,45.4131112,4026,LEES AVE btwn ROSEMERE AVE & CONCORD ST S (__3ZA3QX),1,0,0,369215.2661,5030682.228,-75.67701549,45.4131112,4386
-75.67735623,45.4079884,4112,MAIN ST btwn HAZEL ST & HERRIDGE ST (__3ZA3B7),2,0,0,369194.4176,5030112.665,-75.67735623,45.4079884,4387
-75.87856868,45.29710801,4511,OLD COLONY RD btwn ABBEYHILL DR & PADDOCK WAY (__3ZBND3),1,0,0,353539.1219,5017649.453,-75.87856868,45.29710801,4388
-75.7947799,45.33927225,4411,MORRISON DR btwn DRAPER AVE & BASELINE RD (__3ZAAG2),1,0,0,360069.7007,5022389.108,-75.7947799,45.33927225,4389
-75.58432542,45.45018489,4809,REGIONAL ROAD 174 btwn OR174 IC109 RAMP54 & OR174 IC109 RAMP55 (__3ZA28X),10,0,0,376423.229,5034880.587,-75.58432542,45.45018489,4390
-75.68166079,45.43046412,4911,RIDEAU ST btwn FRIEL ST & CHAPEL ST (__3ZA3WM),1,0,0,368832.057,5032606.927,-75.68166079,45.43046412,4391
-75.74289738,45.37722429,4212,MCBRIDE ST btwn LAPERRIERE AVE & WOODWARD AVE (__3ZA0EV),1,0,0,364096.194,5026643.536,-75.74289738,45.37722429,4392
-75.59806736,45.3175195,4512,OLD CROW WAY btwn HILLMAN MARSH WAY & HILLMAN MARSH WAY (__49MFHI),1,0,0,375513.5611,5020125.595,-75.59806736,45.3175195,4393
-75.58461257,45.45012124,4810,REGIONAL ROAD 174 btwn OR174 IC109 RAMP56 & OR174 IC109 RAMP86 (__3ZA28W),3,0,0,376400.8491,5034873.257,-75.58461257,45.45012124,4394
-75.73984321,45.28925773,4412,MOUNTSHANNON DR btwn DAVENTRY CRES N & DEWBERRY CRES (__3ZA114),1,0,0,364427.641,5016870.323,-75.73984321,45.28925773,4395
-75.70608574,45.30124367,4027,LEIKIN DR btwn BILL LEATHEM DR & MERIVALE RD (__3ZA102),1,0,0,367062.4984,5018227.799,-75.70608574,45.30124367,4396
-75.68488413,45.42913146,4912,RIDEAU ST btwn KING EDWARD AVE & NELSON ST (__3ZA3VG),5,0,0,368581.3436,5032456.268,-75.68488413,45.42913146,4397
-75.67668595,45.40683898,4113,MAIN ST btwn HERRIDGE ST & CLEGG ST (__3ZA3B6),1,0,0,369248.1925,5029985.469,-75.67668595,45.40683898,4398
-75.98277588,45.14871716,4213,MCCAFFREY TR btwn MCLINTON RD & DWYER HILL RD (__3ZAC62),1,0,0,345471.7799,5001101.796,-75.98277588,45.14871716,4399
-75.6212452,45.40895759,4513,OLD INNES RD btwn BANTREE ST & END (__3ZA79T),2,0,0,373585.4627,5030266.814,-75.6212452,45.40895759,4400
-75.56771638,45.4607582,4811,REGIONAL ROAD 174 btwn OR174 IC109 RAMP64 & OR174 IC105 RAMP16 (__3ZA2XD),8,0,0,377708.7441,5036070.524,-75.56771638,45.4607582,4401
-75.73459034,45.28951919,4413,MOUNTSHANNON DR btwn WHITEGATE CRES & WHITEGATE CRES (__3ZA5AM),1,0,0,364839.4061,5016903.277,-75.73459034,45.28951919,4402
-75.70964365,45.29333482,4028,LEIKIN DR btwn HOLITZNER WAY & CRESTWAY DR (__3ZA40I),2,0,0,366792.0884,5017346.174,-75.70964365,45.29333482,4403
-75.68321273,45.42982591,4913,RIDEAU ST btwn NELSON ST & FRIEL ST (__3ZA3WJ),2,0,0,368711.3436,5032534.769,-75.68321273,45.42982591,4404
-75.6794975,45.41165504,4114,MAIN ST btwn LEES AVE & EVELYN AVE (__3ZA3P9),1,1,0,369022.6491,5030518.422,-75.6794975,45.41165504,4405
-75.4731169,45.47292647,4214,MCCALLUM DR btwn NICOLET WAY & NICOLET WAY (__3ZA5VJ),1,0,0,385089.5561,5037512.941,-75.4731169,45.47292647,4406
-75.61766742,45.41040718,4514,OLD INNES RD btwn BANTREE ST & SHEFFIELD RD (__3ZA2K1),1,0,0,373863.7496,5030430.969,-75.61766742,45.41040718,4407
-75.58280567,45.45284528,4812,REGIONAL ROAD 174 btwn OR174 IC109 RAMP86 & OR174 IC109 RAMP64 (__3ZA28U),1,0,0,376538.729,5035177.589,-75.58280567,45.45284528,4408
-75.69569993,45.29362,4414,MULLIGAN ST btwn EMILY ST & RIVER RD (__3ZA0UV),1,0,0,367885.4561,5017388.683,-75.69569993,45.29362,4409
-75.71109956,45.29016226,4029,LEIKIN DR btwn HOLITZNER WAY & ESCADE DR (__3EX1L7),1,0,0,366681.3433,5016992.502,-75.71109956,45.29016226,4410
-75.69012341,45.42691886,4914,RIDEAU ST btwn NICHOLAS ST & DALHOUSIE ST (__3ZA25T),1,0,0,368173.8563,5032206.243,-75.69012341,45.42691886,4411
-75.67804885,45.40917801,4115,MAIN ST btwn OBLATE AVE & HAZEL ST (__3ZA3B8),4,0,0,369138.8504,5030244.311,-75.67804885,45.40917801,4412
-75.47463994,45.4729954,4215,MCCALLUM DR btwn NORTHLANDS DR & NICOLET WAY (__3ZA5VI),1,0,0,384970.3762,5037519.081,-75.47463994,45.4729954,4413
-75.67061425,45.35140571,4216,MCCARTHY RD btwn PAUL ANKA DR & HUNTVIEW PRIV (__3ZA9C4),1,0,0,369786.9527,5023830.166,-75.67061425,45.35140571,4414
-75.67289514,45.35314222,4217,MCCARTHY RD btwn PLANTE DR & PAUL ANKA DR (__3ZA9C9),2,0,0,369606.2504,5024021.302,-75.67289514,45.35314222,4415
-75.67311939,45.35765533,4218,MCCARTHY RD btwn SOUTHMORE DR W & PLANTE DR (__3ZA9DP),3,0,1,369583.5297,5024522.652,-75.67311939,45.35765533,4416
-75.78277761,45.32327316,4219,MCCLELLAN RD btwn CATALINA DR & MIDLAND CRES (__3ZABPR),1,0,0,361026.1759,5020619.482,-75.78277761,45.32327316,4417
-75.78787764,45.32590615,4220,MCCLELLAN RD btwn CRAMER DR & RIVERBROOK RD (__3ZABQ6),1,0,0,360623.7765,5020908.531,-75.78787764,45.32590615,4418
-75.89686567,45.30820413,4221,MCCLINTOCK WAY btwn MCCLURE CRES & MCCLURE CRES (__3ZBNCL),1,0,0,352094.8548,5018871.626,-75.89686567,45.30820413,4419
-75.93263235,45.26840457,4222,MCCOOEYE LANE btwn NEIL AVE & CARP RD (__3ZBNBZ),1,0,1,349321.3316,5014428.483,-75.93263235,45.26840457,4420
-75.78531078,45.16060126,4223,MCCORDICK RD btwn CENTURY RD W & HARBISON RD (__3ZAB0N),1,0,0,360987.713,5002540.748,-75.78531078,45.16060126,4421
-75.69227707,45.0843837,4224,MCCORDICK RD btwn COWELL RD & DILWORTH RD (__3ZA0MG),1,0,0,368386.4846,4994140.13,-75.69227707,45.0843837,4422
-75.80226178,45.17448434,4225,MCCORDICK RD btwn DOBSON LANE & MCCORDICK RD (__3ZA2O6),1,0,0,359641.7291,5004071.842,-75.80226178,45.17448434,4423
-75.80804328,45.17928587,4226,MCCORDICK RD btwn EAGLESON RD & DOBSON LANE (__3ZABAJ),1,0,0,359182.736,5004601.499,-75.80804328,45.17928587,4424
-75.6691187,45.06546492,4227,MCCORDICK RD btwn FAIRHURST DR & DONNELLY DR (__3ZA6MN),1,0,0,370231.171,4992056.297,-75.6691187,45.06546492,4425
-75.71700993,45.10464284,4228,MCCORDICK RD btwn LOCKHEAD RD W & MACKEY RD (__3ZABM2),1,0,0,366417.6446,4996372.235,-75.71700993,45.10464284,4426
